Número da OS;Mina;Complexo Mineiro;Estrutura;Local de Instalação;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Origem da Medição;Tipo de Coleta;Tipo de Medição;Situação da Medição;Justificativa de não Medição;Condição Adversa;Observação;Sensor;Data de Medição;Hora da Medição;Outlier;Grandeza física;Valor;Unidade de Medida;Leitura;Unidade de Medida (X)
119855;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Medição realizada com recipiente d 12L.;Padrão;02/09/2016;10:20;;Vazão;0,59167;LPS;2,13;MCH
122534;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Medição realizada com recipiente de 12L.;Padrão;01/11/2016;15:30;;Vazão;0,45278;LPS;1,63;MCH
124126;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Medição realizada  no recipiente de 12L.;Padrão;12/12/2016;14:00;;Vazão;0,91389;LPS;3,29;MCH
133297;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;;;DHP tubulado e direcionado para poço 06 CMT.;;29/05/2017;08:00;;;;;;
173845;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;18,23 seg  10 litros;Padrão;08/01/2019;13:27;;Vazão;0,54722;LPS;1,97;MCH
177692;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;21/03/2019;11:40;;;;;;
183821;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;Devido a automatização dos furos dos instrumentos do TAM.;;10/05/2019;10:00;;;;;;
184468;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;16/05/2019;11:50;;;;;;
187998;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;12/06/2019;10:09;;;;;;
189642;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;25/06/2019;10:10;;;;;;
195627;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;07/08/2019;11:12;;;;;;
196500;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;13/08/2019;09:55;;;;;;
208752;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;Padrão;05/11/2019;10:59;;Vazão;0,32222;LPS;1,16;MCH
209628;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;Padrão;12/11/2019;10:32;;Vazão;0,3;LPS;1,08;MCH
210587;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;Padrão;20/11/2019;10:58;;Vazão;0,28056;LPS;1,01;MCH
211468;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;27/11/2019;11:55;;;;;;
212743;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;03/12/2019;10:25;;;;;;
220278;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;31/01/2020;11:18;;;;;;
221608;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;04/02/2020;11:56;;;;;;
222472;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;12/02/2020;12:00;;;;;;
223524;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;20/02/2020;10:55;;;;;;
224435;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;28/02/2020;12:00;;;;;;
225758;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;03/03/2020;10:45;;;;;;
226636;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;10/03/2020;09:30;;;;;;
227685;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;19/03/2020;14:33;;;;;;
229588;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;03/04/2020;09:35;;;;;;
231821;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;15/04/2020;10:19;;;;;;
237405;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;24/05/2020;08:35;;;;;;
240874;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;10/06/2020;10:04;;;;;;
241945;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;17/06/2020;12:00;;;;;;
246988;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento Danificado;;;;15/07/2020;08:55;;;;;;
265824;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento Danificado;;;;05/11/2020;09:03;;;;;;
267488;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento Danificado;;;;11/11/2020;09:16;;;;;;
268662;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento Danificado;;;;17/11/2020;08:55;;;;;;
270046;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento Danificado;;;;26/11/2020;10:00;;;;;;
239732;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;03/06/2020;08:40;;;;;;
238415;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;27/05/2020;11:10;;;;;;
275580;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Acumulado próximo dia;;;;23/12/2020;15:48;;;;;;
236278;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;15/05/2020;08:50;;;;;;
235221;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;06/05/2020;15:00;;;;;;
233844;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;03/05/2020;13:53;;;;;;
232871;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;23/04/2020;08:43;;;;;;
230855;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;08/04/2020;12:33;;;;;;
228562;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;27/03/2020;11:18;;;;;;
219421;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;23/01/2020;10:00;;;;;;
218408;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;16/01/2020;11:49;;;;;;
217563;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;10/01/2020;12:20;;;;;;
289485;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento Danificado;;;;25/02/2021;08:45;;;;;;
216369;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;03/01/2020;13:00;;;;;;
215483;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;27/12/2019;11:25;;Vazão;0,29722;LPS;1,07;MCH
213624;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;10/12/2019;12:14;;;;;;
207564;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;30/10/2019;10:45;;Vazão;0,36944;LPS;1,33;MCH
206645;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;22/10/2019;11:18;;Vazão;0,4;LPS;1,44;MCH
172551;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;13/12/2018;11:40;;Vazão;0,19722;LPS;0,71;MCH
173845;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;08/01/2019;14:25;;Vazão;0,21389;LPS;0,77;MCH
205692;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;18/10/2019;10:38;;Vazão;0,29167;LPS;1,05;MCH
177692;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;21/03/2019;10:40;;Vazão;0,21944;LPS;0,79;MCH
179733;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;;;09/04/2019;10:05;;;;;;
179994;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;16/04/2019;11:05;;Vazão;0,225;LPS;0,81;MCH
182167;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;23/04/2019;11:25;;Vazão;0,225;LPS;0,81;MCH
182859;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;02/05/2019;10:40;;Vazão;0,23333;LPS;0,84;MCH
183821;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;Devido a automatização dos furos dos instrumentos do TAM.;;10/05/2019;10:05;;;;;;
184468;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;10/05/2019;10:46;;Vazão;0,225;LPS;0,81;MCH
204808;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;09/10/2019;09:45;;Vazão;0,49167;LPS;1,77;MCH
186104;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;29/05/2019;10:18;;Vazão;0,22778;LPS;0,82;MCH
187248;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;06/06/2019;10:27;;Vazão;0,20833;LPS;0,75;MCH
187998;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;12/06/2019;10:05;;Vazão;0,21667;LPS;0,78;MCH
188849;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;19/06/2019;10:36;;Vazão;0,20556;LPS;0,74;MCH
189642;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;25/06/2019;10:25;;Vazão;0,2;LPS;0,72;MCH
190727;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;04/07/2019;09:52;;Vazão;0,20556;LPS;0,74;MCH
191670;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;12/07/2019;09:40;;Vazão;0,19722;LPS;0,71;MCH
192571;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;17/07/2019;09:50;;Vazão;0,19167;LPS;0,69;MCH
193444;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;N.R treinamento de VPS.;;24/07/2019;10:22;;;;;;
194378;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;31/07/2019;09:54;;Vazão;0,225;LPS;0,81;MCH
195627;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;07/08/2019;11:02;;Vazão;0,24167;LPS;0,87;MCH
196500;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;13/08/2019;09:51;;Vazão;0,23056;LPS;0,83;MCH
197649;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;21/08/2019;10:16;;Vazão;0,22778;LPS;0,82;MCH
203636;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;02/10/2019;10:14;;Vazão;0,51111;LPS;1,84;MCH
199756;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;03/09/2019;10:41;;Vazão;0,23056;LPS;0,83;MCH
200710;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;11/09/2019;10:05;;Vazão;0,24722;LPS;0,89;MCH
201686;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;18/09/2019;10:29;;Vazão;0,26111;LPS;0,94;MCH
202638;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;26/09/2019;11:31;;Vazão;0,29167;LPS;1,05;MCH
202638;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;26/09/2019;11:45;;;;;;
204808;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;09/10/2019;10:18;;Vazão;0,25556;LPS;0,92;MCH
205692;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;18/10/2019;09:55;;Vazão;0,23611;LPS;0,85;MCH
206645;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;22/10/2019;09:34;;Vazão;0,23333;LPS;0,84;MCH
207564;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;30/10/2019;09:45;;Vazão;0,23056;LPS;0,83;MCH
208752;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;05/11/2019;09:31;;Vazão;0,23056;LPS;0,83;MCH
209628;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;12/11/2019;09:26;;Vazão;0,225;LPS;0,81;MCH
210587;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;20/11/2019;09:33;;Vazão;0,20556;LPS;0,74;MCH
211468;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;27/11/2019;10:48;;Vazão;0,24444;LPS;0,88;MCH
212743;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;03/12/2019;09:28;;Vazão;0,24444;LPS;0,88;MCH
213624;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;10/12/2019;09:44;;Vazão;0,23333;LPS;0,84;MCH
214582;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;18/12/2019;10:00;;Vazão;0,26111;LPS;0,94;MCH
215483;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;27/12/2019;11:05;;Vazão;0,23889;LPS;0,86;MCH
201686;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;18/09/2019;10:28;;;;;;
217563;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;10/01/2020;10:17;;Vazão;0,24722;LPS;0,89;MCH
218408;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;16/01/2020;11:57;;Vazão;0,25;LPS;0,9;MCH
219421;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;23/01/2020;10:00;;;;;;
220278;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;31/01/2020;11:10;;Vazão;0,26944;LPS;0,97;MCH
221608;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;04/02/2020;10:10;;Vazão;0,34722;LPS;1,25;MCH
222472;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;12/02/2020;12:27;;Vazão;0,38611;LPS;1,39;MCH
223524;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;18/02/2020;11:15;;Vazão;0,25278;LPS;0,91;MCH
224435;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;28/02/2020;09:51;;Vazão;0,4;LPS;1,44;MCH
